"","tree","bats"
"2010","Lagidium_peruanum","other"
"2011","Lagidium_viscacia","other"
"2012","Lagidium_wolffsohni","other"
"2013","Lagorchestes_conspicillatus","other"
"2014","Lagorchestes_hirsutus","other"
"2015","Lagostomus_maximus","other"
"2016","Lagostrophus_fasciatus","other"
"2017","Lagothrix_cana","other"
"2018","Lagothrix_lagotricha","other"
"2019","Lagothrix_lugens","other"
"2020","Lagothrix_poeppigii","other"
"2021","Lagurus_lagurus","other"
"2022","Lama_glama","other"
"2023","Lamottemys_okuensis","other"
"2024","Lampronycteris_brachyotis","bats"
"2025","Lariscus_hosei","other"
"2026","Lariscus_insignis","other"
"2027","Lariscus_niobe","other"
"2028","Lariscus_obscurus","other"
"2029","Lasionycteris_noctivagans","bats"
"2030","Lasiopodomys_brandtii","other"
"2031","Lasiopodomys_fuscus","other"
"2032","Lasiopodomys_mandarinus","other"
"2033","Lasiorhinus_krefftii","other"
"2034","Lasiorhinus_latifrons","other"
"2035","Lasiurus_blossevillii","bats"
"2036","Lasiurus_borealis","bats"
"2037","Lasiurus_castaneus","bats"
"2038","Lasiurus_cinereus","bats"
"2039","Lasiurus_degelidus","bats"
"2040","Lasiurus_ega","bats"
"2041","Lasiurus_egregius","bats"
"2042","Lasiurus_insularis","bats"
"2043","Lasiurus_intermedius","bats"
"2044","Lasiurus_minor","bats"
"2045","Lasiurus_pfeifferi","bats"
"2046","Lasiurus_salinae","bats"
"2047","Lasiurus_seminolus","bats"
"2048","Lasiurus_varius","bats"
"2049","Lasiurus_xanthinus","bats"
"2050","Latidens_salimalii","bats"
"2051","Lavia_frons","bats"
"2052","Leggadina_forresti","other"
"2053","Leggadina_lakedownensis","other"
"2054","Leimacomys_buettneri","other"
"2055","Lemmiscus_curtatus","other"
"2056","Lemmus_amurensis","other"
"2057","Lemmus_lemmus","other"
"2058","Lemmus_portenkoi","other"
"2059","Lemmus_sibiricus","other"
"2060","Lemmus_trimucronatus","other"
"2061","Lemniscomys_barbarus","other"
"2062","Lemniscomys_bellieri","other"
"2063","Lemniscomys_griselda","other"
"2064","Lemniscomys_hoogstraali","other"
"2065","Lemniscomys_linulus","other"
"2066","Lemniscomys_macculus","other"
"2067","Lemniscomys_mittendorfi","other"
"2068","Lemniscomys_rosalia","other"
"2069","Lemniscomys_roseveari","other"
"2070","Lemniscomys_striatus","other"
"2071","Lemniscomys_zebra","other"
"2072","Lemur_catta","other"
"2073","Lenomys_meyeri","other"
"2074","Lenothrix_canus","other"
"2075","Lenoxus_apicalis","other"
"2076","Leontopithecus_caissara","other"
"2077","Leontopithecus_chrysomelas","other"
"2078","Leontopithecus_chrysopygus","other"
"2079","Leontopithecus_rosalia","other"
"2080","Leopardus_braccatus","other"
"2081","Leopardus_colocolo","other"
"2082","Leopardus_geoffroyi","other"
"2083","Leopardus_guigna","other"
"2084","Leopardus_jacobitus","other"
"2085","Leopardus_pajeros","other"
"2086","Leopardus_pardalis","other"
"2087","Leopardus_tigrinus","other"
"2088","Leopardus_wiedii","other"
"2089","Leopoldamys_ciliatus","other"
"2090","Leopoldamys_edwardsi","other"
"2091","Leopoldamys_milleti","other"
"2092","Leopoldamys_neilli","other"
"2093","Leopoldamys_sabanus","other"
"2094","Leopoldamys_siporanus","other"
"2095","Lepilemur_ankaranensis","other"
"2096","Lepilemur_dorsalis","other"
"2097","Lepilemur_edwardsi","other"
"2098","Lepilemur_leucopus","other"
"2099","Lepilemur_microdon","other"
"2100","Lepilemur_mustelinus","other"
"2101","Lepilemur_ruficaudatus","other"
"2102","Lepilemur_septentrionalis","other"
"2103","Leporillus_conditor","other"
"2104","Leptailurus_serval","other"
"2105","Leptomys_elegans","other"
"2106","Leptomys_ernstmayri","other"
"2107","Leptomys_signatus","other"
"2108","Leptonychotes_weddellii","other"
"2109","Leptonycteris_curasoae","bats"
"2110","Leptonycteris_nivalis","bats"
"2111","Leptonycteris_yerbabuenae","bats"
"2112","Lepus_alleni","other"
"2113","Lepus_americanus","other"
"2114","Lepus_arcticus","other"
"2115","Lepus_brachyurus","other"
"2116","Lepus_californicus","other"
"2117","Lepus_callotis","other"
"2118","Lepus_capensis","other"
"2119","Lepus_castroviejoi","other"
"2120","Lepus_comus","other"
"2121","Lepus_coreanus","other"
"2122","Lepus_corsicanus","other"
"2123","Lepus_europaeus","other"
"2124","Lepus_fagani","other"
"2125","Lepus_flavigularis","other"
"2126","Lepus_granatensis","other"
"2127","Lepus_habessinicus","other"
"2128","Lepus_hainanus","other"
"2129","Lepus_insularis","other"
"2130","Lepus_mandshuricus","other"
"2131","Lepus_microtis","other"
"2132","Lepus_nigricollis","other"
"2133","Lepus_oiostolus","other"
"2134","Lepus_othus","other"
"2135","Lepus_peguensis","other"
"2136","Lepus_saxatilis","other"
"2137","Lepus_sinensis","other"
"2138","Lepus_starcki","other"
"2139","Lepus_tibetanus","other"
"2140","Lepus_timidus","other"
"2141","Lepus_tolai","other"
"2142","Lepus_townsendii","other"
"2143","Lepus_yarkandensis","other"
"2144","Lestodelphys_halli","other"
"2145","Lestoros_inca","other"
"2146","Liberiictis_kuhni","other"
"2147","Lichonycteris_obscura","bats"
"2148","Limnogale_mergulus","other"
"2149","Limnomys_sibuanus","other"
"2150","Liomys_adspersus","other"
"2151","Liomys_irroratus","other"
"2152","Liomys_pictus","other"
"2153","Liomys_salvini","other"
"2154","Liomys_spectabilis","other"
"2155","Lionycteris_spurrelli","bats"
"2156","Lipotes_vexillifer","other"
"2157","Lissodelphis_borealis","other"
"2158","Lissodelphis_peronii","other"
"2159","Lissonycteris_angolensis","bats"
"2160","Litocranius_walleri","other"
"2161","Lobodon_carcinophaga","other"
"2162","Lonchophylla_bokermanni","bats"
"2163","Lonchophylla_dekeyseri","bats"
"2164","Lonchophylla_handleyi","bats"
"2165","Lonchophylla_hesperia","bats"
"2166","Lonchophylla_mordax","bats"
"2167","Lonchophylla_robusta","bats"
"2168","Lonchophylla_thomasi","bats"
"2169","Lonchorhina_aurita","bats"
"2170","Lonchorhina_fernandezi","bats"
"2171","Lonchorhina_marinkellei","bats"
"2172","Lonchorhina_orinocensis","bats"
"2173","Lonchothrix_emiliae","other"
"2174","Lontra_canadensis","other"
"2175","Lontra_felina","other"
"2176","Lontra_longicaudis","other"
"2177","Lontra_provocax","other"
"2178","Lophiomys_imhausi","other"
"2179","Lophocebus_albigena","other"
"2180","Lophocebus_aterrimus","other"
"2181","Lophocebus_opdenboschi","other"
"2182","Lophostoma_brasiliense","bats"
"2183","Lophostoma_carrikeri","bats"
"2184","Lophostoma_evotis","bats"
"2185","Lophostoma_schulzi","bats"
"2186","Lophostoma_silvicolum","bats"
"2187","Lophuromys_ansorgei","other"
"2188","Lophuromys_aquilus","other"
"2189","Lophuromys_brevicaudus","other"
"2190","Lophuromys_brunneus","other"
"2191","Lophuromys_chrysopus","other"
"2192","Lophuromys_eisentrauti","other"
"2193","Lophuromys_flavopunctatus","other"
"2194","Lophuromys_luteogaster","other"
"2195","Lophuromys_medicaudatus","other"
"2196","Lophuromys_melanonyx","other"
"2197","Lophuromys_nudicaudus","other"
"2198","Lophuromys_rahmi","other"
"2199","Lophuromys_sikapusi","other"
"2200","Lophuromys_woosnami","other"
"2201","Lophuromys_zena","other"
"2202","Lorentzimys_nouhuysi","other"
"2203","Loris_lydekkerianus","other"
"2204","Loris_tardigradus","other"
"2205","Loxodonta_africana","other"
"2206","Loxodonta_cyclotis","other"
"2207","Loxodontomys_micropus","other"
"2208","Lundomys_molitor","other"
"2209","Lutra_lutra","other"
"2210","Lutra_nippon","other"
"2211","Lutra_sumatrana","other"
"2212","Lutreolina_crassicaudata","other"
"2213","Lutrogale_perspicillata","other"
"2214","Lycalopex_culpaeus","other"
"2215","Lycalopex_fulvipes","other"
"2216","Lycalopex_griseus","other"
"2217","Lycalopex_gymnocercus","other"
"2218","Lycalopex_sechurae","other"
"2219","Lycalopex_vetulus","other"
"2220","Lycaon_pictus","other"
"2221","Lyncodon_patagonicus","other"
"2222","Lynx_canadensis","other"
"2223","Lynx_lynx","other"
"2224","Lynx_pardinus","other"
"2225","Lynx_rufus","other"
"2226","Macaca_arctoides","other"
"2227","Macaca_assamensis","other"
"2228","Macaca_cyclopis","other"
"2229","Macaca_fascicularis","other"
"2230","Macaca_fuscata","other"
"2231","Macaca_hecki","other"
"2232","Macaca_leonina","other"
"2233","Macaca_maura","other"
"2234","Macaca_mulatta","other"
"2235","Macaca_nemestrina","other"
"2236","Macaca_nigra","other"
"2237","Macaca_nigrescens","other"
"2238","Macaca_ochreata","other"
"2239","Macaca_pagensis","other"
"2240","Macaca_radiata","other"
"2241","Macaca_silenus","other"
"2242","Macaca_sinica","other"
"2243","Macaca_sylvanus","other"
"2244","Macaca_thibetana","other"
"2245","Macaca_tonkeana","other"
"2246","Macroderma_gigas","bats"
"2247","Macrogalidia_musschenbroekii","other"
"2248","Macroglossus_minimus","bats"
"2249","Macroglossus_sobrinus","bats"
"2250","Macrophyllum_macrophyllum","bats"
"2251","Macropus_agilis","other"
"2252","Macropus_antilopinus","other"
"2253","Macropus_bernardus","other"
"2254","Macropus_dorsalis","other"
"2255","Macropus_eugenii","other"
"2256","Macropus_fuliginosus","other"
"2257","Macropus_giganteus","other"
"2258","Macropus_irma","other"
"2259","Macropus_parma","other"
"2260","Macropus_parryi","other"
"2261","Macropus_robustus","other"
"2262","Macropus_rufogriseus","other"
"2263","Macropus_rufus","other"
"2264","Macroscelides_proboscideus","other"
"2265","Macrotarsomys_bastardi","other"
"2266","Macrotarsomys_ingens","other"
"2267","Macrotis_lagotis","other"
"2268","Macrotus_californicus","bats"
"2269","Macrotus_waterhousii","bats"
"2270","Macruromys_elegans","other"
"2271","Macruromys_major","other"
"2272","Madoqua_guentheri","other"
"2273","Madoqua_kirkii","other"
"2274","Madoqua_piacentinii","other"
"2275","Madoqua_saltiana","other"
"2276","Madromys_blanfordi","other"
"2277","Makalata_didelphoides","other"
"2278","Makalata_grandis","other"
"2279","Makalata_macrura","other"
"2280","Makalata_obscura","other"
"2281","Makalata_occasius","other"
"2282","Makalata_rhipidura","other"
"2283","Malacomys_cansdalei","other"
"2284","Malacomys_edwardsi","other"
"2285","Malacomys_longipes","other"
"2286","Malacothrix_typica","other"
"2287","Mallomys_aroaensis","other"
"2288","Mallomys_gunung","other"
"2289","Mallomys_istapantap","other"
"2290","Mallomys_rothschildi","other"
"2291","Mammelomys_lanosus","other"
"2292","Mammelomys_rattoides","other"
"2293","Mandrillus_leucophaeus","other"
"2294","Mandrillus_sphinx","other"
"2295","Manis_crassicaudata","other"
"2296","Manis_culionensis","other"
"2297","Manis_gigantea","other"
"2298","Manis_javanica","other"
"2299","Manis_pentadactyla","other"
"2300","Manis_temminckii","other"
"2301","Manis_tetradactyla","other"
"2302","Manis_tricuspis","other"
"2303","Margaretamys_beccarii","other"
"2304","Margaretamys_elegans","other"
"2305","Margaretamys_parvus","other"
"2306","Marmosa_andersoni","other"
"2307","Marmosa_lepida","other"
"2308","Marmosa_mexicana","other"
"2309","Marmosa_murina","other"
"2310","Marmosa_quichua","other"
"2311","Marmosa_robinsoni","other"
"2312","Marmosa_rubra","other"
"2313","Marmosa_tyleriana","other"
"2314","Marmosa_xerophila","other"
"2315","Marmosops_bishopi","other"
"2316","Marmosops_cracens","other"
"2317","Marmosops_dorothea","other"
"2318","Marmosops_fuscatus","other"
"2319","Marmosops_handleyi","other"
"2320","Marmosops_impavidus","other"
"2321","Marmosops_incanus","other"
"2322","Marmosops_invictus","other"
"2323","Marmosops_juninensis","other"
"2324","Marmosops_neblina","other"
"2325","Marmosops_noctivagus","other"
"2326","Marmosops_parvidens","other"
"2327","Marmosops_paulensis","other"
"2328","Marmosops_pinheiroi","other"
"2329","Marmota_baibacina","other"
"2330","Marmota_bobak","other"
"2331","Marmota_broweri","other"
"2332","Marmota_caligata","other"
"2333","Marmota_camtschatica","other"
"2334","Marmota_caudata","other"
"2335","Marmota_flaviventris","other"
"2336","Marmota_himalayana","other"
"2337","Marmota_marmota","other"
"2338","Marmota_menzbieri","other"
"2339","Marmota_monax","other"
"2340","Marmota_olympus","other"
"2341","Marmota_sibirica","other"
"2342","Marmota_vancouverensis","other"
"2343","Martes_americana","other"
"2344","Martes_flavigula","other"
"2345","Martes_foina","other"
"2346","Martes_gwatkinsii","other"
"2347","Martes_martes","other"
"2348","Martes_melampus","other"
"2349","Martes_pennanti","other"
"2350","Martes_zibellina","other"
"2351","Massoutiera_mzabi","other"
"2352","Mastacomys_fuscus","other"
"2353","Mastomys_coucha","other"
"2354","Mastomys_erythroleucus","other"
"2355","Mastomys_huberti","other"
"2356","Mastomys_kollmannspergeri","other"
"2357","Mastomys_natalensis","other"
"2358","Mastomys_pernanus","other"
"2359","Mastomys_shortridgei","other"
"2360","Maxomys_alticola","other"
"2361","Maxomys_baeodon","other"
"2362","Maxomys_bartelsii","other"
"2363","Maxomys_dollmani","other"
"2364","Maxomys_hellwaldii","other"
"2365","Maxomys_hylomyoides","other"
"2366","Maxomys_inas","other"
"2367","Maxomys_inflatus","other"
"2368","Maxomys_moi","other"
"2369","Maxomys_musschenbroekii","other"
"2370","Maxomys_ochraceiventer","other"
"2371","Maxomys_pagensis","other"
"2372","Maxomys_panglima","other"
"2373","Maxomys_rajah","other"
"2374","Maxomys_surifer","other"
"2375","Maxomys_wattsi","other"
"2376","Maxomys_whiteheadi","other"
"2377","Mazama_americana","other"
"2378","Mazama_bricenii","other"
"2379","Mazama_chunyi","other"
"2380","Mazama_gouazoubira","other"
"2381","Mazama_nana","other"
"2382","Mazama_pandora","other"
"2383","Mazama_rufina","other"
"2384","Mazama_temama","other"
"2385","Megadendromus_nikolausi","other"
"2386","Megaderma_lyra","bats"
"2387","Megaderma_spasma","bats"
"2388","Megadontomys_cryophilus","other"
"2389","Megadontomys_nelsoni","other"
"2390","Megadontomys_thomasi","other"
"2391","Megaerops_ecaudatus","bats"
"2392","Megaerops_kusnotoi","bats"
"2393","Megaerops_niphanae","bats"
"2394","Megaerops_wetmorei","bats"
"2395","Megaloglossus_woermanni","bats"
"2396","Megaptera_novaeangliae","other"
"2397","Megasorex_gigas","other"
"2398","Melanomys_caliginosus","other"
"2399","Melanomys_robustulus","other"
"2400","Melanomys_zunigae","other"
"2401","Melasmothrix_naso","other"
"2402","Meles_anakuma","other"
"2403","Meles_leucurus","other"
"2404","Meles_meles","other"
"2405","Mellivora_capensis","other"
"2406","Melogale_everetti","other"
"2407","Melogale_moschata","other"
"2408","Melogale_orientalis","other"
"2409","Melogale_personata","other"
"2410","Melomys_aerosus","other"
"2411","Melomys_arcium","other"
"2412","Melomys_bougainville","other"
"2413","Melomys_burtoni","other"
"2414","Melomys_capensis","other"
"2415","Melomys_caurinus","other"
"2416","Melomys_cervinipes","other"
"2417","Melomys_dollmani","other"
"2418","Melomys_fraterculus","other"
"2419","Melomys_frigicola","other"
"2420","Melomys_fulgens","other"
"2421","Melomys_leucogaster","other"
"2422","Melomys_lutillus","other"
"2423","Melomys_obiensis","other"
"2424","Melomys_rubicola","other"
"2425","Melomys_rufescens","other"
"2426","Melomys_spechti","other"
"2427","Melomys_talaudium","other"
"2428","Melonycteris_melanops","bats"
"2429","Melonycteris_woodfordi","bats"
"2430","Melursus_ursinus","other"
"2431","Menetes_berdmorei","other"
"2432","Mephitis_macroura","other"
"2433","Mephitis_mephitis","other"
"2434","Meriones_arimalius","other"
"2435","Meriones_chengi","other"
"2436","Meriones_crassus","other"
"2437","Meriones_dahli","other"
"2438","Meriones_grandis","other"
"2439","Meriones_hurrianae","other"
"2440","Meriones_libycus","other"
"2441","Meriones_meridianus","other"
"2442","Meriones_persicus","other"
"2443","Meriones_rex","other"
"2444","Meriones_sacramenti","other"
"2445","Meriones_shawi","other"
"2446","Meriones_tamariscinus","other"
"2447","Meriones_tristrami","other"
"2448","Meriones_unguiculatus","other"
"2449","Meriones_vinogradovi","other"
"2450","Meriones_zarudnyi","other"
"2451","Mesechinus_dauuricus","other"
"2452","Mesechinus_hughi","other"
"2453","Mesembriomys_gouldii","other"
"2454","Mesembriomys_macrurus","other"
"2455","Mesocapromys_angelcabrerai","other"
"2456","Mesocapromys_auritus","other"
"2457","Mesocapromys_melanurus","other"
"2458","Mesocapromys_nanus","other"
"2459","Mesocapromys_sanfelipensis","other"
"2460","Mesocricetus_auratus","other"
"2461","Mesocricetus_brandti","other"
"2462","Mesocricetus_newtoni","other"
"2463","Mesocricetus_raddei","other"
"2464","Mesomys_hispidus","other"
"2465","Mesomys_leniceps","other"
"2466","Mesomys_stimulax","other"
"2467","Mesophylla_macconnelli","bats"
"2468","Mesoplodon_bidens","other"
"2469","Mesoplodon_bowdoini","other"
"2470","Mesoplodon_carlhubbsi","other"
"2471","Mesoplodon_densirostris","other"
"2472","Mesoplodon_europaeus","other"
"2473","Mesoplodon_ginkgodens","other"
"2474","Mesoplodon_grayi","other"
"2475","Mesoplodon_hectori","other"
"2476","Mesoplodon_layardii","other"
"2477","Mesoplodon_mirus","other"
"2478","Mesoplodon_peruvianus","other"
"2479","Mesoplodon_stejnegeri","other"
"2480","Mesoplodon_traversii","other"
"2481","Metachirus_nudicaudatus","other"
"2482","Micaelamys_granti","other"
"2483","Micaelamys_namaquensis","other"
"2484","Micoureus_alstoni","other"
"2485","Micoureus_constantiae","other"
"2486","Micoureus_demerarae","other"
"2487","Micoureus_paraguayanus","other"
"2488","Micoureus_phaeus","other"
"2489","Micoureus_regina","other"
"2490","Microcavia_australis","other"
"2491","Microcavia_niata","other"
"2492","Microcavia_shiptoni","other"
"2493","Microcebus_griseorufus","other"
"2494","Microcebus_murinus","other"
"2495","Microcebus_myoxinus","other"
"2496","Microcebus_rufus","other"
"2497","Microdillus_peeli","other"
"2498","Microdipodops_megacephalus","other"
"2499","Microdipodops_pallidus","other"
"2500","Microgale_brevicaudata","other"
"2501","Microgale_cowani","other"
"2502","Microgale_dobsoni","other"
"2503","Microgale_drouhardi","other"
"2504","Microgale_dryas","other"
"2505","Microgale_gracilis","other"
"2506","Microgale_longicaudata","other"
"2507","Microgale_parvula","other"
"2508","Microgale_principula","other"
"2509","Microgale_pusilla","other"
"2510","Microgale_taiva","other"
"2511","Microgale_talazaci","other"
"2512","Microgale_thomasi","other"
"2513","Microhydromys_musseri","other"
"2514","Microhydromys_richardsoni","other"
"2515","Micromurexia_habbema","other"
"2516","Micromys_minutus","other"
"2517","Micronycteris_hirsuta","bats"
"2518","Micronycteris_homezi","bats"
"2519","Micronycteris_megalotis","bats"
"2520","Micronycteris_microtis","bats"
"2521","Micronycteris_minuta","bats"
